f0,f1,label
3.2740302635062797,-0.7201578492527457,2
-2.723814459839484,-1.4168112345981378,1
2.2464231373302157,1.6694432661206329,0
-1.4421909570128657,-1.933243398836865,1
-1.327754474801971,-0.5598939970955124,1
3.0716145184938184,-1.9862672685296547,2
-1.3372411096293808,-0.7573594636365598,1
0.25653975411157137,0.6014684078271523,0
1.571519847623263,1.7753459731783603,0
2.2450324041726457,-0.32782810135054574,2
0.9784080672484603,-0.3931627136201339,2
-1.0579821918076764,-1.007264419616638,1
-1.285727382158678,-1.223595875275953,1
-0.6259831794198423,-0.9523885555217702,1
2.286886472026663,-0.7508432711290041,2
2.708682602978427,-1.5867168894353738,2
-1.859062946688874,-0.6834946542451763,1
1.3474962163582176,0.6915259346216369,2
1.455792490952515,-2.1777448191338857,2
0.6256578280940278,-0.31436317006037795,0
1.758824532406878,0.3986091903922601,0
1.2102487185991715,0.1953515341496428,0
-3.0873241378995555,-1.5063318559028303,1
-1.426066461904434,-0.3782439548600781,1
-2.2486026577880427,-1.2453257796021098,1
-4.229321264160438,-1.758524984340292,1
-1.1118848504592271,-0.6035465478043174,1
-1.8162707318891074,-0.9355808042102508,1
0.36553458355221147,-1.2673113727103504,2
1.0362153754609633,-0.6856205997097398,2
2.580228388732683,-1.5072146799941586,2
1.7647754409775531,0.3361024242767277,0
1.2716914155489072,-0.9242555549583544,2
1.4782344889795298,0.46193698413075857,2
-1.4504301992484017,-0.7747591536887486,1
1.6647355684187093,1.1384358200959495,0
0.8018848779031869,-1.2955217091917437,2
-0.3983859291182361,-0.27565143481661913,0
-1.9568848253675588,-1.6237578999617548,1
-1.9637394717313796,-0.8524915407538722,1
0.8572874405763519,-1.0696451101599815,2
1.5858010517050103,1.7968219577526294,0
0.948539420914255,1.0635054912421178,0
1.7473438115908964,1.534062596652735,0
0.012631898143935394,0.2544167482105197,0
-0.7365164803473601,-0.3677511495816371,1
2.3895015869562886,-2.083763560982682,2
2.351078883034819,0.9028443042722425,0
2.5306231937672976,1.7019028825096192,0
1.6683507350765248,-2.137790546185112,2
1.8908164514418717,1.2442081676141683,0
1.001600868924579,1.3112135204102515,0
1.2049186916220216,-1.4764533546195766,2
1.6287868138466408,-0.059358078698193095,2
-1.6190245019726464,-0.7294003695457332,1
1.6581480119495609,-0.9203524217738919,2
0.10671579441957357,-0.30400582162613865,1
1.5275442350527282,-0.27011577402489906,1
-0.8603151052506416,-1.5573319001596713,1
1.058861733260409,0.2904254728423043,0
1.1971163312360307,-1.288485057928177,2
-0.008474123900346298,-0.7724439919299257,0
-0.37803397609333844,0.025893807728309737,1
1.539718391329621,-1.0214525059386745,2
-1.7792474103858231,-1.5922820426369335,1
2.2934449321671777,0.489326514108372,0
2.3770367243802246,-1.040877741158178,2
2.846114162647063,-1.2291638408614125,2
-1.4544618040782167,-0.6106176612163197,1
1.7612153047017114,2.2968610901773143,0
1.8978979956107649,-2.1045166676511275,2
1.4383307962933183,-0.43306434385847425,2
0.6206135653790332,0.9163658873394384,0
2.906373369047952,-1.4613702338702672,2
-1.061873689519147,-1.1295725584540646,1
2.37774653585487,-0.32251083184783047,2
3.232380788434575,-0.6049572651342549,2
1.5664987731936277,-1.3211023350104596,2
1.1814165984854217,-0.9801589233691821,2
-2.2140434200429047,-1.3605709833599358,1
1.143388622283394,-0.7498698786602203,2
-1.6683142093577827,-0.6174826116013307,1
-1.3680761365997747,-1.1501644643731597,1
-0.36278266237982115,-1.0681973670684026,0
