f0,f1,label
0.10703438945281213,8.401852601516298,0
-0.42280830754919263,9.128403031820197,0
6.119495917079784,-5.195611762193021,1
4.63116391032738,-4.8455857405955935,1
1.761277658049538,9.396963056078942,0
-0.6012647697924695,7.677675868590317,0
2.4967376225143276,9.36439216010264,0
-4.219029645496486,5.069066525542117,2
-5.7416275609310965,4.320318644674039,2
0.5966942289096758,8.125635828825793,0
4.111432807434519,-4.737969003829798,1
-6.014740915756253,2.5415724371786617,2
5.612952391893391,-4.602479914058121,1
0.09481264608613166,10.532362703463255,0
0.41136374545585686,10.163682747722943,0
0.7665803371025532,9.35087171720161,0
-5.813799457811837,4.039897507385533,2
3.544057455984472,-4.050273868018007,1
0.5195913215219653,7.715997302089138,0
-6.19062753162603,3.781158472482643,2
6.039265448437877,-4.310376401894211,1
-0.9025459294901728,8.586059461541957,0
0.9650717496820957,7.946678295728368,0
0.4617885540019162,9.604347292766336,0
3.4516293979669666,-4.550634066763001,1
-7.225495047515594,3.2838876776753834,2
-5.3117236814247555,4.524752531868114,2
-0.9761898456590739,10.711510354603712,0
5.0116876289440535,-4.686068710258165,1
-3.8575467265275236,3.3823451507917683,2
-6.093850587453692,3.205778811013067,2
6.060659056321698,-5.246005416933058,1
3.7476004186033007,-2.2599448541387037,1
-6.438057806820324,2.4653104300960496,2
4.911881960986701,-4.728695562956815,1
-6.172816465884321,2.2186996672180115,2
0.3422162570437211,9.211221341205023,0
0.4360516205334911,8.845307495096444,0
6.224318818780975,-5.194690260340631,1
0.15590455852536406,9.020542417975914,0
1.6527409173745118,9.488562159592602,0
-1.4921100908261646,8.000483445176153,0
-6.3951303916916755,3.4239547886100894,2
-0.2662229400751487,8.202409963533539,0
1.517753781593139,8.310671286963702,0
5.1427095010364425,-3.9538582501601423,1
-6.146021603523197,2.053225416600373,2
0.9995736648850368,8.19343927882173,0
-0.4769810013448397,7.3411429657907155,0
-5.230888093617312,3.5244393933225724,2
6.121145346168268,-3.821684262134947,1
4.082311532796982,-4.098448195713841,1
1.706442499307505,7.369409535051258,0
0.15559944009457866,9.464636115947506,0
-6.987164589002408,4.931135120417291,2
-5.896811398234143,3.9058982596915355,2
6.302675103820988,-3.923178753350606,1
1.2323419684207249,8.698872302918156,0
-6.126998249656195,3.7258246926966763,2
-5.3913266461836935,3.0919004397817385,2
-6.735061546484182,2.9075043906223685,2
-6.204013229362921,2.97419142970883,2
5.4461272087793935,-6.068827974552671,1
-0.6974923248149398,7.929310199708435,0
-6.917761019940764,3.1608754516688418,2
-4.5772831836534715,1.4063241367575543,2
0.2746337521696442,8.893814500745064,0
0.7871091840051851,8.121812749430505,0
5.1075979475480535,-4.110745841727245,1
-6.541124749470538,3.465035784558394,2
5.209310513785934,-2.3464605106487197,1
0.7837873573681344,10.267039699274456,0
5.587814728714514,-5.441977435204303,1
-0.1366018017212634,10.18386255653732,0
-2.1602726400882983,9.086212571203296,0
-4.645206316097913,3.4861741275429434,2
5.978170357489663,-4.951164521865343,1
-6.367999359395481,3.6311302143344486,2
-6.642453676249216,3.759095538841939,2
1.584876805060765,9.11216913765534,0
4.878569743453322,-3.403657866739283,1
-0.0015013140900777544,9.609392239193433,0
-0.4236413720319392,9.131371755422917,0
7.337409529792585,-4.479818881004393,1
-5.183187679848364,2.8549238935423387,2
0.7876940493139919,10.068128929743082,0
1.0223608321097784,6.683365465332097,0
-0.07108852486586348,6.842005708162656,0
3.7397560937172694,-5.2994219107406435,1
0.16692208179339424,9.95031090441091,0
3.9846471649244473,-4.9740033048395444,1
-0.1956811008129461,9.7330458398239,0
-3.8632467000589292,2.0434922111124623,2
-5.667597339975148,5.155941545065927,2
4.641466773819472,-6.814523168827413,1
-0.07488627634868611,8.387263511421908,0
4.497613249695296,-4.1409519213794015,1
0.014340552715301935,7.306865795680063,0
3.9985737058471,-5.534171310103455,1
-7.1363462318461055,3.841787106283936,2
0.5019705503556602,8.634654491734164,0
6.094280234242513,-5.101227730936962,1
-6.367244174538702,3.7074776031055348,2
0.5167753840317975,8.229998174136437,0
5.253411300013118,-5.344146088461862,1
-4.803983650519948,2.8823253943610654,2
1.209697754676403,9.288918598590975,0
4.978516312406263,-5.662941033292589,1
4.457659548429748,-4.398532841854993,1
6.569293357785229,-2.9369586220845565,1
-1.4183559656668643,9.505756001459341,0
6.072174792839348,-3.565453687336079,1
0.4696991021331233,8.061611870722647,0
-4.449604412997464,5.540117035340633,2
5.1063117012926895,-4.138197220915879,1
6.316181894007246,-3.553733706720937,1
0.6695033158228394,7.836058611589474,0
-7.010328956682872,4.875425379739463,2
-6.113071034334476,3.1252718380748696,2
6.790664424815518,-3.9693834657632356,1
-5.872061701600899,2.633066014758895,2
2.036544375366763,9.759881285044965,0
-5.980934026505487,4.679597791334841,2
0.9979525157929512,9.50811229403626,0
-0.20183033089322844,8.259833804644776,0
-8.164617231827368,4.243729438436597,2
3.9558296706023857,-5.179598123284168,1
0.5870639775613101,7.98674254529329,0
-4.895947293513702,3.0272572042958252,2
-4.367959722781449,3.7533055002131754,2
0.18461129012678495,10.131656406977106,0
-3.6295624793724968,5.523436037206077,2
5.284922648546416,-3.5967071340326666,1
6.447331380470269,-4.049541042436308,1
-6.162322817604025,2.4345703969073784,2
-6.328640750298558,3.401278705036394,2
-6.840222572170238,3.6414525038318892,2
0.894745751086934,8.324117096394229,0
-5.08611790800938,3.5147873160548344,2
4.900045177639278,-4.131917329502886,1
6.183481821371454,-2.1092933535364127,1
-3.8738136802990373,4.736915733948388,2
-6.6853861420507945,4.2494873199701,2
5.167479700183526,-4.877003973882408,1
-5.642976304726343,4.588482815956812,2
-5.75998542914457,3.0863440816466863,2
-6.179019063835414,4.7046424998380685,2
5.919701131637363,-5.191621323419538,1
5.620270717049291,-4.447170138474374,1
-1.5575574283860305,8.695629246465462,0
5.305210791081531,-3.594168250388563,1
5.006690557706668,-3.4886044329883417,1
-0.9869058164271218,10.576643297438746,0
5.273152515134393,-4.753332664354362,1
-5.305789520959653,3.618763967320344,2
0.6894744398850131,6.911391260424498,0
0.9189074305848156,8.286314452007465,0
0.21293308586988458,8.921895136805967,0
5.097390813164041,-5.817584856212308,1
-4.464431059501489,4.535762917770981,2
5.686798387772266,-4.030002582049285,1
0.4394079291577073,10.732255129671575,0
-8.086648797034357,4.852440148276262,2
-4.78412123905376,3.7292317363095213,2
3.893156266931432,-4.664349751399172,1
-6.149850136282952,3.677532222650547,2
-4.926849041827808,3.7864717317627163,2
5.050490272632224,-5.291102725461773,1
-0.8494020652635232,10.621297552784446,0
6.518686166558024,-3.97514387895832,1
1.5405389136435084,8.538905186147229,0
6.161999428887658,-6.706440401060082,1
1.386843649921663,8.845217341640746,0
-7.122742282829824,3.5031701972036475,2
-4.41782347154244,1.270271918753755,2
-0.7394091019452393,10.762630310951495,0
0.0035927355373642778,8.31576569395929,0
-6.999839218308671,3.7649844758259197,2
5.776338872735891,-3.612934882389277,1
-2.043908098506846,8.60597809028632,0
-6.139405265609721,2.95444831880112,2
0.7838501567307802,9.03897535419049,0
-5.688703896920784,4.35563099010921,2
-5.690074227404008,4.429666753471901,2
3.165820145653336,-3.8398771462973196,1
-4.1089781248571535,4.197044045402345,2
3.6314467212355197,-4.896096529848971,1
3.859838193316635,-6.420393896213165,1
-0.7738845099012266,9.376609618233248,0
-7.927503381384646,4.258346648118839,2
4.888767031725074,-4.537950800414128,1
6.038654790875372,-3.5235227155964686,1
5.2058042005719996,-2.9671481102600286,1
-5.413549116837797,3.565925315442246,2
-5.330076680414519,4.728300572897664,2
0.22486012898613317,9.129393435326271,0
-5.596693298428596,2.4770920625156094,2
4.003334188494437,-3.120995743423153,1
-4.316124222490522,4.351321088961171,2
0.14411715450040322,9.984623353650406,0
-1.6688504697233832,10.810146050780714,0
5.569681486051633,-4.938196463796569,1
-0.4494055419569155,7.927716879563153,0
1.0748335198232444,10.9076868072061,0
-5.555390074373266,3.572644279340052,2
0.3593799343119332,9.875196970041918,0
1.21901641588619,7.308290210036386,0
-0.7346070777298026,8.949481377749049,0
6.685168754224258,-4.299059539666239,1
3.4622044450445584,-4.773777591809191,1
-5.4779490001764835,4.445525644215858,2
-4.899478643470927,4.055297864226611,2
1.2669535126858067,10.872341910441046,0
5.04529104830941,-4.937691294682418,1
-6.875319637199434,3.8758148895014934,2
5.284013995511968,-4.124019022095044,1
-5.5816333763358275,3.2168604480741423,2
5.697828828689634,-3.584653259741815,1
4.995609140943159,-4.392659672530091,1
-5.683650404453286,3.1987926877574697,2
-5.7242410652646685,4.942047284176535,2
-7.004236838973293,2.9422017722361837,2
0.45552719493800403,8.178261723460437,0
0.5724694167201237,9.173150066915687,0
2.219155772436583,8.437796101644244,0
0.6682291972810908,8.99959501046677,0
4.436939545269366,-5.614594136191486,1
5.045257473820141,-5.543125010940095,1
5.214520688119253,-2.0142477118087836,1
5.183089152595728,-3.9847682528283674,1
0.31940138177985405,9.562471352553267,0
-6.751548862996928,5.087688526046345,2
-7.1298181853004206,1.7643540465588488,2
4.4485813069042965,-4.610715132367981,1
4.82833942591332,-3.5310735993847753,1
4.968107966819907,-3.8262438186516237,1
0.5358133681886382,8.707186307770193,0
5.674798063084643,-3.656467385935318,1
4.7701411775232785,-4.817604192326643,1
5.348152025114752,-3.9621535070789067,1
1.0228177939849923,12.126754762862621,0
-4.502707607730098,3.518414320834415,2
4.69455245666079,-2.700979909117728,1
-6.090798609261984,3.292879800231482,2
0.24486476355068498,8.375212448745188,0
-6.3234549741078645,3.4299242815168736,2
-5.364903247984059,2.4806690976064982,2
5.8082475370877455,-5.445253025564683,1
6.69788162208313,-3.039988367286071,1
-5.915714661629809,3.345325504588115,2
-7.806454976694193,3.9309406807635456,2
4.12550521642345,-4.987888014966246,1
-4.5836162724918115,4.3980381865082725,2
-3.0161350257520034,4.9579897623303,2
0.952153167385332,8.916713186243276,0
5.877247591510619,-4.403916836017124,1
3.9883898934591198,-4.934303703274642,1
0.35915149122997087,8.454042023944023,0
5.011088554698462,-4.374479473987884,1
4.87023995860384,-3.804876754924111,1
4.474917731689837,-5.0743144612009745,1
-6.861751818572967,4.1894571403495,2
4.836514199019968,-4.235037838893341,1
-0.9875964542593978,9.435309814352125,0
0.8841196427462898,9.751370746068535,0
5.338719633984495,-5.282343380362772,1
6.425550962812531,-5.2106415725982655,1
5.24761824731149,-4.979576835095492,1
5.8716174932687135,-2.6523102373740466,1
6.422803012685447,-3.745723792441776,1
1.4113804728473316,8.33368847188705,0
1.0495813070545559,8.671109937160683,0
1.0819239135508194,8.604319788516516,0
5.046137929409148,-6.094057327151942,1
-7.580128916686448,3.2738608071622672,2
5.871400400093805,-5.5692068430466595,1
-6.817534890214586,2.9472538631015714,2
-1.3772953848155187,9.400511278899321,0
-6.476455655787961,5.167502673056528,2
6.226563836447802,-1.9973357289559641,1
5.205206724808229,-5.18287598215781,1
-5.042632061364154,3.5508135399327454,2
-5.863787158051077,3.0617571905185392,2
0.47737398199829084,10.542486187278644,0
5.391432955698238,-5.127727686255483,1
0.8580950716781689,9.070790542963136,0
-5.312226286804587,3.7540009752401478,2
-5.930405881054377,2.896942450269473,2
-5.182640526198408,4.21082885356693,2
0.20969092061314912,10.206500284852455,0
-7.286787592555642,4.133604466463742,2
5.722678500302316,-5.194061576078567,1
-0.021590439185380506,7.801792385571254,0
-1.4228976737800603,7.4954207447448615,0
-6.690211857202205,3.8000361517504495,2
-4.704175499960288,2.915680217157872,2
1.868348145307968,10.248069774772578,0
0.7965536396244675,10.556704104803543,0
-7.513978993392348,2.7097345087404046,2
-6.185824965845857,3.5226343296213676,2
