x,y
1.2538275612973737,-8.588654826863175
1.1924028812564615,-7.542467991132115
0.5835043603051187,-1.390379819544653
0.6685569022901823,-2.2400952357242714
-1.466924320974671,10.282464264129365
-1.3767138794435871,13.534234947189326
-0.6598978238521039,2.6598602634044552
-0.5243742880250635,1.2999401125766759
-0.9417857989832814,7.358502024518288
-0.9298842010002747,7.608016553398075
1.2872945929569308,-8.765235450074085
1.2640174987207118,-8.990101290712714
-0.41895992609058275,0.33619566757664265
0.9151238230459384,-3.8736738566809623
0.07759108331906739,-1.0990421716476106
0.00823988725646907,-0.8378617187884358
-1.1547768392680533,12.18423126323894
-0.41355658972972864,0.8249611512851114
1.5205078991070144,-9.735991555145432
0.9663889668717216,-4.322644699537127
-1.278600960363878,13.89488382630357
0.21973685771445406,-1.3676952299196385
0.8138410526013842,-3.4675062482272714
0.30079631444709776,-0.9654997656253295
0.014642249578493916,-0.6002189316479885
1.6625313139860864,-3.4433947117631982
1.068446143978238,-5.969863641565985
0.9335038602995382,-3.7716676365253563
1.6833337189182216,-2.7072171195336567
0.6254754011747501,-2.121689975243368
0.9755347077152732,-4.474633435803097
-0.8708132252942291,6.077769695020291
-1.2620948939700256,13.347323427485321
-1.401450492070087,12.304528676239295
-0.6582954184856352,3.1534396610550015
1.644266573583367,-5.1887022699791165
-1.2779935914457385,13.3540461177677
0.8656172574622598,-3.1637665224511142
-0.7433523126016774,4.633582346926724
1.5166919919517285,-9.838285622116095
-0.01126561404914761,-1.0058466718987855
1.288783381232958,-9.4919224905084
1.2005719205461687,-7.744478959265341
1.6125118190869667,-6.82869706909096
0.8355830124429326,-3.4649196070409376
0.2268397507054627,-1.405323415537607
0.19332866101535062,-1.1541011699007246
-0.2562808955474456,-0.7233523814896164
-1.5665259138459484,3.347692064264689
0.36351382577509495,-1.056633851231799
-0.3534240922688867,0.4720942024894913
0.8028605598657585,-3.3269545567590297
-1.5450532520522262,6.079595417617837
-0.41740871336616037,1.0107628310041672
-0.8622189074851403,5.7371413999153384
-0.9017247481542116,6.764188011608044
-0.04187384843134745,-0.6763079705861584
-1.5768543849133794,2.5804043740934723
-0.2809999866195656,0.18274911929651838
-0.37294570674211003,0.0633868971587438
0.09909553706345342,-0.9329575364660926
-0.6758534208278667,3.3810180792227884
0.8675401903202502,-3.7905162763994293
-0.6816857793692205,3.4333344218796373
0.20954341581026292,-1.1237291528124946
0.39499864048110944,-1.7087688500407214
0.4378437516439577,-2.052171308718911
0.95922407899943,-4.128041898343461
1.3791917302316508,-10.096693697295926
1.6124353984540285,-6.539559134638225
0.16508966173374606,-1.6450639976703019
-1.5532318878503253,5.2862005629797775
-1.118361267222129,11.242479359941898
1.0931829963349786,-6.3082162897866425
0.7582803296490557,-2.8560118384777207
-1.333058241994498,13.823116611239442
0.9457585621870148,-4.73088452744581
-1.0755148569515978,10.889796451464607
0.9418018148791925,-3.85273573182804
1.7694505988228424,6.8438532439938164
0.693443976079505,-2.7991064380203947
-0.2577881764160408,-0.13683312089374725
0.7925703460044424,-2.565556687085132
1.111759858981204,-6.672421507818163
0.04435520974793539,-1.412172615199803
-0.26689857376329784,-0.15313345921668442
0.6309709718142598,-1.9718690147209654
-0.24519410667450647,-0.5318229083679127
-0.7435191379810346,4.333667042960217
0.6883875780579727,-2.3483104425561754
0.15732815897773555,-1.0869462613070182
-0.9641591699566681,8.283279423348555
1.1927971637007828,-8.266467568052576
-0.03210372295409525,-0.6113577365338494
-0.2650182901931848,0.0074214030452371405
-0.38383056467094434,0.0977354356297862
1.5021678449228908,-9.897576145364276
0.7700161609638436,-2.4384088841923646
-1.2744598566783685,13.613046395451018
-0.2503812090569455,0.1699774235064958
