x,y
0.8658217405046909,0.6594340982916417
4.579014557980138,-4.538347454517331
-9.662371079204231,-2.274174738637329
-3.393223941724557,-0.8448591645240141
-2.625563502308543,1.2955324577334757
-9.033926685010199,3.441705909604111
-7.909396236550583,7.897255343175382
-8.051249687672692,7.895101124376695
-5.091933709728913,-4.729558143632778
7.469787089176219,6.925244301900239
-8.96776721394502,3.9571851131951346
-8.790373285336218,5.2100378109521746
-5.225197727970672,-4.55308002284618
-5.926016117087849,-2.0718743734857443
-6.509327585643694,1.4595194957074564
-1.6929980635527446,1.6803727927541896
8.834762363135926,4.915431929724171
-0.6616943808495392,0.40658110246676527
9.19956410381537,2.0543990343671923
9.996275326085353,-5.406906119665631
4.5263430687983615,-4.448233420423051
-0.31542650915350734,0.09785223192260768
-7.462779324111124,6.898975952155097
-7.891905049858437,7.886230718373334
-9.154680880702681,2.4426977111141595
-5.117380024927584,-4.703414305210406
-8.569658877072271,6.467084979342792
9.911352371882227,-4.634554545180628
-5.973476789058838,-1.8206024413619253
7.649024187639931,7.48892740487623
-5.095463866534233,-4.726143162382298
-7.691319257485761,7.58979092039402
1.8440391465695427,1.7756268957047558
4.16523876905805,-3.5571580869166293
-7.394213234873133,6.6263633226300485
-7.629858160181378,7.439029999177799
-9.925589776842878,-4.765650999691715
1.3884943971465553,1.365485619051167
-0.3631937823514413,0.12902876148448444
-3.1767465673219597,-0.11165207489862297
-4.705643414205749,-4.705536354958294
-3.0456436434759215,0.29177831590100045
8.41429798011363,7.127642684826734
9.663239742637646,-2.282536621505497
9.529728484966181,-0.9983149667308956
-9.144897918490958,2.5261898982457294
6.1603638992705285,-0.7547237089839357
7.33378180128549,6.363668187236845
0.35966539596492986,0.12658821354410155
4.306383923863098,-3.956300412816511
-6.189043155573044,-0.5817895742255494
2.8725697218213053,0.7634992710719479
0.9337491345672113,0.7505995286152465
1.191680320964588,1.1070616804261764
-6.13465181987255,-0.9078544054559264
-3.5108090526627382,-1.2669974418119956
-6.361895346344082,0.5002281502071535
2.3478588722797706,1.673967776854758
-4.241245389190038,-3.7791608071979166
-7.312744059059828,6.267546296011299
-3.4645823067745996,-1.099668940142024
-6.429595546637938,0.9379990723652286
-1.6533957788968472,1.6477586985194097
-2.4690164969470008,1.538205108288736
-0.8773235655747929,0.6746888673233686
-5.102764528760126,-4.718864241828754
4.099379360000057,-3.352965164507739
-7.603282338713752,7.365597470763209
-3.621064069451254,-1.670434005926147
5.552522654274817,-3.7055497338053685
-8.712073157321923,5.6966730818518725
9.898811554470374,-4.518597774839182
-8.131585719782866,7.820266364069933
5.290238782315226,-4.431310722201975
-6.905634936423153,4.026172419117738
1.1494751036160284,1.0489528172107336
1.666618906099437,1.6589733392453734
1.1658758991560099,1.0715958840302882
4.451762650146755,-4.301421155434569
3.9685149668729593,-2.920235005767366
-8.63902567078625,6.11087650948119
1.838166801690873,1.7728547879069128
3.9962240409619376,-3.014467582479181
2.3528582540889253,1.6692633268350263
4.563569828344512,-4.513128016704259
-6.275731196061212,-0.046779564473500346
-8.203750240603945,7.707029833373104
-2.0238031646211656,1.819672588303793
-5.337381919025821,-4.328441942766101
5.318433604595647,-4.371260501544756
-1.5435059324802225,1.5429311930742469
6.02650685563237,-1.5299446460788957
-1.496009697697449,1.4918280263050203
0.3655080619641087,0.13064129547492004
-0.7783635492616074,0.5465008036038377
-0.4023999348919354,0.1575909630503627
-7.191073094570193,5.668044212451516
5.323838851203824,-4.359247482396891
7.6652704467817685,7.52918754562085
7.096853197997412,5.158073110137698
